customer_id,product,open_date,status
B003191,Investment Account,1998-08-27,Active
B003192,Checking,2024-07-08,Active
B003192,Savings,2024-10-06,Active
B003192,Money Market,2025-03-02,Active
B003192,Credit Card,2025-04-22,Active
B003193,Checking,2025-07-19,Active
B003193,Savings,2025-03-11,Active
B003193,Money Market,2025-07-15,Active
B003193,Personal Loan,2025-06-29,Active
B003193,Credit Card,2025-03-21,Active
B003194,Checking,2023-03-04,Active
B003194,Savings,2023-02-03,Active
B003194,Credit Card,2022-08-21,Active
B003195,Checking,2020-07-12,Active
B003195,Savings,2018-05-17,Active
B003195,Money Market,2018-12-13,Active
B003195,Credit Card,2020-07-26,Active
B003196,Checking,2017-01-29,Active
B003196,Savings,2019-09-10,Active
B003196,Money Market,2019-10-18,Active
B003196,Credit Card,2020-06-02,Active
B003196,Investment Account,2017-03-18,Active
B003197,Checking,2022-10-14,Active
B003197,Savings,2023-03-31,Active
B003197,Credit Card,2024-06-27,Active
B003198,Checking,2013-05-23,Active
B003198,Savings,2016-11-08,Active
B003198,Mortgage,2017-03-11,Active
B003198,Auto Loan,2016-08-24,Active
B003198,Credit Card,2014-06-11,Active
B003198,Investment Account,2011-05-19,Active
B003199,Checking,2024-11-13,Active
B003199,Savings,2025-07-22,Active
B003199,Auto Loan,2025-02-18,Active
B003199,Credit Card,2025-06-01,Active
B003200,Checking,2000-03-18,Active
B003200,Savings,2015-01-17,Active
B003200,Money Market,1999-09-02,Active
B003200,Credit Card,2017-03-05,Active
B003200,Investment Account,2002-06-06,Active
B003201,Checking,2022-07-08,Active
B003201,Savings,2021-06-17,Active
B003201,Mortgage,2022-04-17,Active
B003201,HELOC,2022-09-04,Active
B003201,Personal Loan,2022-02-27,Active
B003201,Credit Card,2019-09-20,Active
B003201,Investment Account,2018-02-19,Active
B003202,Checking,2019-08-28,Active
B003202,Savings,2022-08-26,Active
B003202,Mortgage,2019-10-28,Active
B003202,Auto Loan,2021-11-17,Active
B003202,Credit Card,2022-12-07,Active
B003202,Investment Account,2020-10-30,Active
B003203,Checking,2025-07-16,Active
B003203,Savings,2025-08-17,Active
B003203,Money Market,2025-05-26,Active
B003203,Credit Card,2025-09-21,Active
B003204,Checking,2014-12-23,Active
B003204,Savings,2019-09-27,Active
B003204,Mortgage,2021-03-08,Active
B003204,Credit Card,2013-10-15,Active
B003205,Checking,2017-10-05,Active
B003205,Savings,2010-07-18,Active
B003205,Auto Loan,2011-05-29,Active
B003205,Credit Card,2017-09-20,Active
B003205,Investment Account,2014-08-20,Active
B003206,Checking,2023-05-31,Active
B003206,Savings,2024-11-28,Active
B003206,Auto Loan,2022-12-18,Active
B003206,Credit Card,2022-10-17,Active
B003207,Checking,2023-01-14,Active
B003207,Savings,2023-07-20,Active
B003207,Money Market,2019-12-02,Active
B003207,Mortgage,2021-12-17,Active
B003207,HELOC,2022-10-09,Active
B003207,Personal Loan,2019-11-25,Active
B003207,Credit Card,2019-05-19,Active
B003208,Checking,2025-11-06,Active
B003208,Savings,2025-10-11,Active
B003208,Credit Card,2025-09-29,Active
B003209,Checking,2011-10-01,Active
B003209,Savings,2017-04-27,Active
B003209,Money Market,2014-06-30,Active
B003209,Mortgage,2012-03-22,Active
B003209,Credit Card,2021-07-27,Active
B003209,Investment Account,2015-10-29,Active
B003210,Checking,2016-07-02,Active
B003210,Savings,2016-12-02,Active
B003210,Money Market,2016-06-12,Active
B003210,Mortgage,2000-07-01,Active
B003210,Credit Card,2016-01-29,Active
B003210,Investment Account,2002-04-29,Active
B003211,Checking,2016-05-03,Active
B003211,Savings,2002-08-15,Active
B003211,Money Market,2001-11-15,Active
B003211,Credit Card,2014-06-24,Active
B003212,Checking,2011-09-06,Active
B003212,Savings,2015-08-04,Active
B003212,Credit Card,2018-05-19,Active
B003212,Investment Account,2005-11-10,Active
B003213,Checking,2021-08-19,Active
B003213,Savings,2019-08-26,Active
B003213,Mortgage,2023-08-17,Active
B003213,Auto Loan,2020-04-25,Active
B003213,Personal Loan,2020-09-18,Active
B003213,Credit Card,2023-09-08,Active
B003214,Checking,2024-03-18,Active
B003214,Savings,2023-09-08,Active
B003214,Mortgage,2024-12-07,Active
B003214,Auto Loan,2024-02-07,Active
B003214,Credit Card,2024-10-15,Active
B003215,Checking,2022-10-25,Active
B003215,Savings,2020-12-28,Active
B003215,Mortgage,2021-03-25,Active
B003215,Auto Loan,2022-09-30,Active
B003215,Credit Card,2023-10-25,Active
B003215,Investment Account,2021-10-27,Active
B003216,Checking,2020-01-29,Active
B003216,Savings,2020-07-17,Active
B003216,Mortgage,2019-07-30,Active
B003216,Auto Loan,2018-03-13,Active
B003216,Credit Card,2021-05-14,Active
B003216,Investment Account,2018-01-19,Active
B003217,Checking,2016-02-26,Active
B003217,Savings,2019-08-16,Active
B003217,CD,2019-05-17,Active
B003217,Credit Card,2018-12-22,Active
B003217,Investment Account,2022-04-02,Active
B003218,Checking,2023-02-08,Active
B003218,Savings,2022-06-19,Active
B003218,Credit Card,2024-07-05,Active
B003219,Checking,2025-06-15,Active
B003219,Savings,2025-07-15,Active
B003219,Money Market,2025-02-12,Active
B003219,CD,2025-06-25,Active
B003219,Credit Card,2025-07-23,Active
B003220,Checking,2022-09-24,Active
B003220,Savings,2021-04-08,Active
B003220,Auto Loan,2021-11-25,Active
B003220,Personal Loan,2022-10-14,Active
B003220,Credit Card,2023-09-13,Active
B003220,Investment Account,2021-12-06,Active
B003221,Checking,2021-03-01,Active
B003221,Savings,2022-12-23,Active
B003221,Money Market,2020-10-25,Active
B003221,Mortgage,2019-10-21,Active
B003221,Auto Loan,2020-04-02,Active
B003221,Credit Card,2019-09-15,Active
B003221,Investment Account,2017-08-26,Active
B003222,Checking,2025-06-19,Active
B003222,Savings,2025-03-16,Active
B003222,Money Market,2024-10-20,Active
B003222,Credit Card,2024-06-04,Active
B003223,Checking,2019-12-27,Active
B003223,Savings,2016-03-11,Active
B003223,Credit Card,2015-04-04,Active
B003223,Investment Account,2014-06-05,Active
B003224,Checking,2006-05-18,Active
B003224,Savings,2013-10-21,Active
B003224,CD,1998-12-09,Active
B003225,Checking,2000-06-15,Active
B003225,Savings,2013-06-30,Active
B003225,Credit Card,2010-06-09,Active
B003226,Checking,2025-05-17,Active
B003226,Savings,2025-02-19,Active
B003226,Personal Loan,2025-01-18,Active
B003226,Credit Card,2025-01-15,Active
B003227,Checking,2020-04-04,Active
B003227,Savings,2020-05-25,Active
B003227,Credit Card,2022-11-03,Active
B003228,Checking,2023-10-28,Active
B003228,Savings,2023-10-15,Active
B003228,CD,2024-06-18,Active
B003228,Auto Loan,2022-10-18,Active
B003228,Credit Card,2024-02-14,Active
B003229,Checking,2016-02-27,Active
B003229,Savings,2021-06-13,Active
B003229,Money Market,2021-10-11,Active
B003229,CD,2019-08-08,Active
B003229,Mortgage,2016-08-24,Active
B003229,Investment Account,2021-09-10,Active
B003230,Checking,2024-07-04,Active
B003230,Savings,2023-08-23,Active
B003231,Checking,2025-10-30,Active
B003231,Savings,2025-09-04,Active
B003231,Credit Card,2025-09-21,Active
B003232,Checking,2021-04-13,Active
B003232,Savings,2024-04-05,Active
B003232,Credit Card,2024-03-08,Active
B003233,Checking,2025-04-23,Active
B003233,Savings,2025-05-10,Active
B003233,Auto Loan,2025-09-10,Active
B003233,Credit Card,2025-10-17,Active
B003233,Investment Account,2025-08-06,Active
B003234,Checking,2021-04-20,Active
B003234,Savings,2020-11-04,Active
B003234,Credit Card,2021-04-22,Active
B003235,Checking,2025-06-07,Active
B003235,Savings,2024-12-14,Active
B003235,Auto Loan,2025-06-10,Active
B003235,Personal Loan,2025-06-20,Active
B003235,Credit Card,2024-12-07,Active
B003236,Checking,2021-11-09,Active
B003236,Savings,2023-11-25,Active
B003236,Mortgage,2021-04-07,Active
B003236,Auto Loan,2021-02-23,Active
B003236,Credit Card,2021-11-28,Active
B003236,Investment Account,2022-07-03,Active
B003237,Checking,2015-03-09,Active
B003237,Savings,2019-09-25,Active
B003237,Auto Loan,2021-01-05,Active
B003237,Credit Card,2014-09-14,Active
B003238,Checking,2003-09-22,Active
B003238,Savings,2016-11-07,Active
B003239,Checking,2020-07-13,Active
B003239,Savings,2023-05-07,Active
B003239,Credit Card,2023-07-08,Active
B003240,Checking,2022-09-23,Active
B003240,Savings,2023-01-23,Active
B003240,Credit Card,2024-06-23,Active
B003240,Investment Account,2023-04-29,Active
B003241,Checking,2022-06-08,Active
B003241,Savings,2021-10-01,Active
B003241,Credit Card,2023-01-29,Active
B003242,Checking,2017-12-04,Active
B003242,Savings,2020-01-22,Active
B003242,Mortgage,2020-01-10,Active
B003242,Credit Card,2021-09-04,Active
B003243,Checking,2018-04-03,Active
B003243,Savings,2013-12-13,Active
B003243,Credit Card,2014-08-24,Active
B003243,Investment Account,2017-05-19,Active
B003244,Checking,2024-12-25,Active
B003244,Savings,2024-11-28,Active
B003244,Credit Card,2024-12-19,Active
B003244,Investment Account,2024-09-27,Active
B003245,Checking,2022-04-05,Active
B003245,Savings,2018-07-09,Active
B003245,Money Market,2020-07-08,Active
B003245,Credit Card,2019-06-06,Active
B003246,Checking,2023-05-16,Active
B003246,Savings,2019-09-09,Active
B003246,Money Market,2021-12-16,Active
B003246,Mortgage,2019-09-17,Active
B003246,Credit Card,2020-05-23,Active
B003246,Investment Account,2020-03-05,Active
B003247,Checking,2022-06-25,Active
B003247,Savings,2023-08-14,Active
B003247,Money Market,2021-06-14,Active
B003247,CD,2019-05-18,Active
B003247,Mortgage,2020-03-06,Active
B003247,Auto Loan,2018-09-01,Active
B003247,Credit Card,2020-06-24,Active
B003248,Checking,2025-01-23,Active
B003248,Savings,2024-04-16,Active
B003248,Money Market,2024-12-10,Active
B003248,Credit Card,2025-03-03,Active
B003249,Checking,2024-04-06,Active
B003249,Savings,2024-10-28,Active
B003249,Personal Loan,2024-06-05,Active
B003249,Credit Card,2024-05-05,Active
B003250,Checking,2024-11-04,Active
B003250,Savings,2024-06-14,Active
B003250,Personal Loan,2024-06-20,Active
B003250,Credit Card,2025-02-17,Active
B003251,Checking,2018-01-17,Active
B003251,Savings,2015-05-20,Active
B003251,Money Market,2019-02-27,Active
B003251,Personal Loan,2015-04-30,Active
B003251,Credit Card,2017-08-08,Active
B003252,Checking,2003-11-15,Active
B003252,Savings,2011-07-19,Active
B003252,Money Market,2010-04-26,Active
B003252,Credit Card,1992-06-19,Active
B003252,Investment Account,2012-04-29,Active
B003253,Checking,2024-12-10,Active
B003253,Savings,2025-07-13,Active
B003253,Auto Loan,2025-02-26,Active
B003253,Credit Card,2025-08-21,Active
B003253,Investment Account,2025-06-28,Active
B003254,Checking,2011-08-23,Active
B003254,Savings,2019-10-09,Active
B003254,Money Market,2010-08-09,Active
B003254,CD,2015-05-26,Active
B003254,Credit Card,2017-12-30,Active
B003254,Investment Account,2014-08-31,Active
B003255,Checking,2022-04-10,Active
B003255,Savings,2023-06-07,Active
B003255,Credit Card,2020-03-12,Active
B003256,Checking,2020-08-09,Active
B003256,Savings,2019-04-24,Active
B003256,Mortgage,2019-11-26,Active
B003256,Auto Loan,2019-05-05,Active
B003256,Credit Card,2022-07-21,Active
B003256,Investment Account,2018-06-09,Active
B003257,Checking,2010-12-07,Active
B003257,Savings,2021-04-15,Active
B003257,Credit Card,2018-11-26,Active
B003257,Investment Account,2020-08-15,Active
B003258,Checking,2021-06-12,Active
B003258,Savings,2020-10-10,Active
B003259,Checking,2019-06-08,Active
B003259,Savings,2023-03-03,Active
B003259,Money Market,2020-06-16,Active
B003259,Credit Card,2022-07-14,Active
B003260,Checking,2024-06-27,Active
B003260,Savings,2022-12-28,Active
B003260,Credit Card,2023-05-12,Active
B003261,Checking,2023-10-17,Active
B003261,Savings,2024-01-03,Active
B003261,Credit Card,2023-07-29,Active
B003262,Checking,2022-07-05,Active
B003262,Savings,2023-02-21,Active
B003262,Credit Card,2022-10-07,Active
B003262,Investment Account,2023-07-24,Active
B003263,Checking,2025-08-19,Active
B003263,Savings,2025-07-07,Active
B003263,Mortgage,2025-02-18,Active
B003263,Credit Card,2025-02-26,Active
B003264,Checking,2022-10-29,Active
B003264,Savings,2020-08-03,Active
B003264,Mortgage,2017-11-04,Active
B003264,Investment Account,2022-09-16,Active
B003265,Checking,2022-03-09,Active
B003265,Savings,2022-10-06,Active
B003265,CD,2023-04-17,Active
B003265,Credit Card,2023-06-19,Active
B003265,Investment Account,2023-08-16,Active
B003266,Checking,2025-12-07,Active
B003266,Savings,2025-09-17,Active
B003266,Personal Loan,2025-12-04,Active
B003266,Credit Card,2025-10-16,Active
B003267,Checking,2017-05-10,Active
B003267,Savings,2013-08-21,Active
B003267,Mortgage,2015-11-17,Active
B003267,Personal Loan,2017-12-17,Active
B003267,Credit Card,2015-09-18,Active
B003267,Investment Account,2019-01-11,Active
B003268,Checking,1997-12-29,Active
B003268,Savings,1992-10-17,Active
B003268,Credit Card,1995-05-07,Active
B003268,Investment Account,1999-10-21,Active
B003269,Checking,2022-11-16,Active
B003269,Savings,2017-10-14,Active
B003269,CD,2022-04-08,Active
B003269,Mortgage,2022-02-07,Active
B003269,Auto Loan,2021-03-19,Active
B003269,Credit Card,2017-11-26,Active
B003269,Investment Account,2018-03-19,Active
B003270,Checking,2017-07-18,Active
B003270,Savings,2009-02-23,Active
B003270,Mortgage,2004-07-19,Active
B003270,Credit Card,2011-07-09,Active
B003270,Investment Account,2015-08-06,Active
B003271,Checking,2022-05-12,Active
B003271,Savings,2022-05-12,Active
B003271,Auto Loan,2023-04-02,Active
B003271,Personal Loan,2023-06-25,Active
B003271,Credit Card,2023-12-11,Active
B003271,Investment Account,2021-09-28,Active
B003272,Checking,2023-02-13,Active
B003272,Savings,2022-06-09,Active
B003272,Auto Loan,2023-08-31,Active
B003272,Credit Card,2021-12-24,Active
B003273,Checking,2011-10-25,Active
B003273,Savings,2016-12-27,Active
B003273,Credit Card,2019-10-22,Active
B003273,Investment Account,2016-08-14,Active
B003274,Checking,2018-08-26,Active
B003274,Savings,2014-10-22,Active
B003274,Credit Card,2015-05-23,Active
B003274,Investment Account,2015-08-24,Active
B003275,Checking,2025-05-04,Active
B003275,Savings,2025-08-11,Active
B003275,Auto Loan,2025-06-08,Active
B003275,Personal Loan,2025-02-04,Active
B003275,Credit Card,2025-03-24,Active
B003275,Investment Account,2025-05-20,Active
B003276,Checking,2018-05-03,Active
B003276,Savings,2011-09-22,Active
B003276,Auto Loan,2018-04-28,Active
B003276,Credit Card,2017-11-27,Active
B003277,Checking,2017-03-27,Active
B003277,Savings,2015-07-16,Active
B003277,Credit Card,2018-08-07,Active
B003278,Checking,2020-11-09,Active
B003278,Savings,2020-06-12,Active
B003278,Mortgage,2019-12-16,Active
B003278,Credit Card,2022-06-28,Active
B003279,Checking,2022-05-03,Active
B003279,Savings,2023-11-17,Active
B003279,Personal Loan,2022-10-23,Active
B003279,Credit Card,2022-06-20,Active
B003280,Checking,2009-10-30,Active
B003280,Savings,2019-12-01,Active
B003280,Mortgage,2011-08-07,Active
B003280,HELOC,2016-03-16,Active
B003280,Credit Card,2009-06-08,Active
B003280,Investment Account,2009-11-23,Active
B003281,Checking,2023-03-07,Active
B003281,Savings,2024-07-19,Active
B003281,Money Market,2023-08-06,Active
B003281,CD,2024-11-03,Active
B003282,Checking,2016-04-12,Active
B003282,Savings,2013-02-11,Active
B003282,Credit Card,2019-10-05,Active
B003282,Investment Account,2012-10-10,Active
B003283,Checking,1997-03-01,Active
B003283,Savings,1995-07-14,Active
B003283,Mortgage,2015-10-17,Active
B003283,Credit Card,1996-07-10,Active
B003283,Investment Account,2008-07-06,Active
B003284,Checking,2025-06-08,Active
B003284,Savings,2024-11-24,Active
B003284,Credit Card,2024-12-21,Active
B003285,Checking,2024-06-28,Active
B003285,Savings,2024-10-23,Active
B003285,Auto Loan,2024-03-24,Active
B003285,Credit Card,2024-04-15,Active
B003286,Checking,2024-08-26,Active
B003286,Savings,2024-11-29,Active
B003286,Auto Loan,2024-02-10,Active
B003286,Credit Card,2025-02-28,Active
B003287,Checking,2021-03-25,Active
B003287,Savings,2022-03-29,Active
B003287,Mortgage,2019-06-24,Active
B003287,Credit Card,2022-09-24,Active
B003288,Checking,2022-08-06,Active
B003288,Savings,2023-09-07,Active
B003288,Money Market,2022-03-22,Active
B003288,Credit Card,2021-08-04,Active
B003288,Investment Account,2022-03-30,Active
B003289,Checking,1997-06-01,Active
B003289,Savings,2003-01-18,Active
B003289,Money Market,1998-01-12,Active
B003290,Checking,2024-08-27,Active
B003290,Savings,2024-12-06,Active
B003290,Mortgage,2025-02-28,Active
B003290,Credit Card,2024-07-21,Active
B003290,Investment Account,2023-03-21,Active
B003291,Checking,2021-06-06,Active
B003291,Savings,2021-01-14,Active
B003291,Money Market,2022-08-09,Active
B003291,Credit Card,2022-05-01,Active
B003292,Checking,2015-11-23,Active
B003292,Savings,2014-09-28,Active
B003292,Auto Loan,2017-09-28,Active
B003292,Personal Loan,2018-11-05,Active
B003292,Credit Card,2017-10-17,Active
B003292,Investment Account,2015-08-23,Active
B003293,Checking,2024-01-21,Active
B003293,Savings,2024-05-21,Active
B003293,Credit Card,2024-10-16,Active
B003294,Checking,2019-05-11,Active
B003294,Savings,2020-08-13,Active
B003294,Auto Loan,2020-12-21,Active
B003295,Checking,2019-11-05,Active
B003295,Savings,2023-05-04,Active
B003295,Money Market,2023-01-15,Active
B003295,Mortgage,2017-08-13,Active
B003295,Personal Loan,2021-09-03,Active
B003295,Credit Card,2023-06-05,Active
B003296,Checking,2025-03-05,Active
B003296,Savings,2025-01-10,Active
B003296,Auto Loan,2025-07-29,Active
B003296,Personal Loan,2025-03-15,Active
B003296,Credit Card,2025-06-26,Active
B003297,Checking,2015-06-24,Active
B003297,Savings,2021-03-02,Active
B003297,Auto Loan,2018-12-19,Active
B003297,Credit Card,2022-08-27,Active
B003297,Investment Account,2016-02-13,Active
B003298,Checking,2025-02-08,Active
B003298,Savings,2025-06-13,Active
B003298,Mortgage,2025-07-01,Active
B003298,Investment Account,2025-07-28,Active
B003299,Checking,2025-07-18,Active
B003299,Savings,2025-09-13,Active
B003299,Auto Loan,2025-06-24,Active
B003299,Personal Loan,2025-09-02,Active
B003299,Investment Account,2025-07-22,Active
B003300,Checking,2019-08-30,Active
B003300,Savings,2023-03-26,Active
B003300,Auto Loan,2018-01-25,Active
B003300,Credit Card,2019-02-24,Active
B003301,Checking,2012-08-15,Active
B003301,Savings,2019-12-29,Active
B003302,Checking,2018-06-23,Active
B003302,Savings,2019-04-30,Active
B003302,Mortgage,2019-04-12,Active
B003302,Auto Loan,2021-06-07,Active
B003302,Credit Card,2020-11-08,Active
B003303,Checking,2024-08-25,Active
B003303,Savings,2024-01-07,Active
B003303,Mortgage,2024-11-16,Active
B003303,Credit Card,2023-12-26,Active
B003304,Checking,2011-03-16,Active
B003304,Savings,2014-06-01,Active
B003304,Mortgage,2019-07-19,Active
B003304,Credit Card,2019-02-07,Active
B003305,Checking,2022-09-16,Active
B003305,Savings,2022-03-25,Active
B003305,Mortgage,2022-12-03,Active
B003305,Credit Card,2022-01-05,Active
B003305,Investment Account,2020-12-03,Active
B003306,Checking,2023-11-08,Active
B003306,Savings,2023-03-17,Active
B003306,Mortgage,2023-07-09,Active
B003306,Credit Card,2024-01-05,Active
B003306,Investment Account,2024-01-06,Active
B003307,Checking,2025-04-14,Active
B003307,Savings,2023-11-29,Active
B003307,Money Market,2024-11-13,Active
B003308,Checking,2018-03-27,Active
B003308,Savings,2018-12-17,Active
B003308,Mortgage,2022-06-26,Active
B003308,HELOC,2019-04-07,Active
B003308,Credit Card,2016-03-30,Active
B003309,Checking,2016-07-30,Active
B003309,Savings,2019-08-21,Active
B003309,Mortgage,2018-10-09,Active
B003309,Auto Loan,2018-12-30,Active
B003309,Credit Card,2018-12-23,Active
B003310,Checking,2013-12-08,Active
B003310,Savings,2002-05-21,Active
B003310,Money Market,2002-09-18,Active
B003310,Mortgage,2002-01-05,Active
B003311,Checking,2015-03-20,Active
B003311,Savings,2012-07-29,Active
B003311,Credit Card,2017-11-16,Active
B003312,Checking,2021-07-10,Active
B003312,Savings,2020-03-24,Active
B003312,Credit Card,2023-05-28,Active
B003313,Checking,2023-05-06,Active
B003313,Savings,2022-05-18,Active
B003313,Credit Card,2023-04-15,Active
B003314,Checking,2024-02-14,Active
B003314,Savings,2024-02-26,Active
B003314,Credit Card,2025-01-19,Active
B003315,Checking,2025-10-01,Active
B003315,Savings,2025-10-27,Active
B003315,Auto Loan,2025-07-23,Active
B003315,Credit Card,2025-07-22,Active
B003316,Checking,2023-06-26,Active
B003316,Savings,2023-10-14,Active
B003316,Credit Card,2024-12-25,Active
B003316,Investment Account,2022-11-20,Active
B003317,Checking,2011-01-15,Active
B003317,Savings,2004-06-01,Active
B003317,CD,2011-06-03,Active
B003317,Credit Card,1999-04-22,Active
B003317,Investment Account,2011-06-29,Active
B003318,Checking,2022-03-05,Active
B003318,Savings,2022-07-22,Active
B003318,Mortgage,2023-11-01,Active
B003318,Credit Card,2020-03-14,Active
B003319,Checking,2018-08-03,Active
B003319,Savings,2022-06-18,Active
B003319,Money Market,2018-05-22,Active
B003319,Auto Loan,2019-03-28,Active
B003319,Credit Card,2019-06-14,Active
B003320,Checking,2022-10-11,Active
B003320,Savings,2023-10-15,Active
B003320,Money Market,2023-02-02,Active
B003320,Credit Card,2021-04-17,Active
B003321,Checking,2022-10-09,Active
B003321,Savings,2023-03-01,Active
B003321,Auto Loan,2023-10-19,Active
B003322,Checking,2025-04-30,Active
B003322,Savings,2024-04-22,Active
B003322,Auto Loan,2025-02-21,Active
B003323,Checking,2023-07-01,Active
B003323,Savings,2023-12-30,Active
B003323,Money Market,2020-09-28,Active
B003324,Checking,2021-06-29,Active
B003324,Savings,2023-05-20,Active
B003324,Mortgage,2022-08-28,Active
B003324,Credit Card,2023-11-04,Active
B003324,Investment Account,2023-10-06,Active
B003325,Checking,2021-10-28,Active
B003325,Savings,2024-08-24,Active
B003325,CD,2024-06-08,Active
B003325,Credit Card,2022-04-08,Active
B003326,Checking,2009-05-03,Active
B003326,Savings,2015-07-23,Active
B003326,Mortgage,2003-09-02,Active
B003326,HELOC,1998-01-22,Active
B003326,Credit Card,2012-07-17,Active
B003326,Investment Account,2003-04-05,Active
B003327,Checking,2019-08-14,Active
B003327,Savings,2018-12-29,Active
B003327,Credit Card,2022-12-06,Active
B003328,Checking,2018-09-07,Active
B003328,Savings,2020-10-20,Active
B003328,Mortgage,2017-07-04,Active
B003328,Credit Card,2014-03-26,Active
B003329,Checking,2020-09-29,Active
B003329,Savings,2021-10-01,Active
B003329,Auto Loan,2023-06-27,Active
B003329,Credit Card,2019-12-24,Active
B003330,Checking,2004-05-24,Active
B003330,Savings,2011-07-04,Active
B003330,Credit Card,2000-12-03,Active
B003331,Checking,2024-05-11,Active
B003331,Savings,2022-04-04,Active
B003331,Credit Card,2023-07-12,Active
B003332,Checking,2013-05-23,Active
B003332,Savings,2014-07-17,Active
B003332,Mortgage,2014-04-18,Active
B003333,Checking,2023-04-17,Active
B003333,Savings,2022-12-24,Active
B003333,Money Market,2022-06-15,Active
B003333,Auto Loan,2020-02-12,Active
B003333,Credit Card,2020-03-30,Active
B003334,Checking,2024-07-31,Active
B003334,Savings,2024-01-31,Active
B003334,Money Market,2025-02-10,Active
B003334,Credit Card,2025-03-05,Active
B003335,Checking,2020-02-16,Active
B003335,Savings,2015-11-11,Active
B003335,Auto Loan,2017-12-04,Active
B003335,Credit Card,2021-11-20,Active
B003335,Investment Account,2018-04-19,Active
B003336,Checking,2020-12-03,Active
B003336,Savings,2021-12-14,Active
B003336,Credit Card,2023-03-09,Active
B003337,Checking,2025-07-22,Active
B003337,Savings,2025-06-06,Active
B003337,Auto Loan,2025-06-08,Active
B003337,Credit Card,2025-06-29,Active
B003337,Investment Account,2025-09-15,Active
B003338,Checking,2012-08-18,Active
B003338,Savings,2018-04-22,Active
B003338,Mortgage,2012-11-11,Active
B003338,Credit Card,2018-10-29,Active
B003338,Investment Account,2017-02-08,Active
B003339,Checking,2019-07-30,Active
B003339,Savings,2021-12-03,Active
B003339,Credit Card,2022-05-15,Active
B003340,Checking,2022-12-10,Active
B003340,Savings,2023-12-01,Active
B003340,Personal Loan,2023-04-22,Active
B003340,Credit Card,2024-10-08,Active
B003340,Investment Account,2023-03-20,Active
B003341,Checking,2010-11-09,Active
B003341,Savings,2007-05-08,Active
B003341,Credit Card,2007-08-26,Active
B003341,Investment Account,2007-03-31,Active
B003342,Checking,2017-04-07,Active
B003342,Savings,2011-02-06,Active
B003342,Auto Loan,2016-03-14,Active
B003342,Investment Account,2015-11-21,Active
B003343,Checking,2019-03-10,Active
B003343,Savings,2019-09-17,Active
B003343,Mortgage,2022-09-08,Active
B003343,Credit Card,2019-12-01,Active
B003343,Investment Account,2016-09-30,Active
B003344,Checking,2014-08-02,Active
B003344,Savings,2016-10-12,Active
B003344,Mortgage,2008-12-17,Active
B003344,Auto Loan,2017-07-20,Active
B003344,Credit Card,2006-08-13,Active
B003344,Investment Account,2018-06-05,Active
B003345,Checking,2023-02-14,Active
B003345,Savings,2020-08-13,Active
B003345,CD,2020-07-22,Active
B003345,Mortgage,2021-10-14,Active
B003345,Credit Card,2020-06-06,Active
B003345,Investment Account,2021-08-14,Active
B003346,Checking,2021-10-12,Active
B003346,Savings,2018-08-03,Active
B003346,Credit Card,2020-09-28,Active
B003347,Checking,2024-12-04,Active
B003347,Savings,2024-04-08,Active
B003347,Auto Loan,2025-04-16,Active
B003347,Credit Card,2025-03-20,Active
B003348,Checking,2018-02-13,Active
B003348,Savings,2019-10-16,Active
B003348,Mortgage,2017-05-26,Active
B003348,Credit Card,2022-04-12,Active
B003349,Checking,2020-09-13,Active
B003349,Savings,2023-01-06,Active
B003349,Mortgage,2021-01-31,Active
B003349,Credit Card,2023-12-14,Active
B003350,Checking,2024-07-01,Active
B003350,Savings,2023-10-19,Active
B003350,Mortgage,2023-12-31,Active
B003350,Credit Card,2023-07-03,Active
B003350,Investment Account,2023-10-29,Active
B003351,Checking,2019-05-21,Active
B003351,Savings,2018-11-14,Active
B003351,Credit Card,2016-12-15,Active
B003351,Investment Account,2020-04-03,Active
B003352,Checking,2022-07-25,Active
B003352,Savings,2024-07-14,Active
B003352,Auto Loan,2024-08-06,Active
B003352,Credit Card,2024-08-03,Active
B003353,Checking,2023-12-31,Active
B003353,Savings,2022-11-17,Active
B003353,Auto Loan,2024-01-22,Active
B003353,Credit Card,2023-09-07,Active
B003354,Checking,2020-04-08,Active
B003354,Savings,2023-06-13,Active
B003354,Mortgage,2022-05-04,Active
B003354,Credit Card,2021-10-12,Active
B003354,Investment Account,2018-04-01,Active
B003355,Checking,2019-12-19,Active
B003355,Savings,2018-06-29,Active
B003355,Credit Card,2020-09-06,Active
B003355,Investment Account,2019-09-24,Active
B003356,Checking,2017-07-27,Active
B003356,Savings,2018-11-05,Active
B003356,Money Market,2015-08-16,Active
B003356,Mortgage,2015-09-07,Active
B003356,Credit Card,2016-11-06,Active
B003356,Investment Account,2008-12-13,Active
B003357,Checking,2015-08-15,Active
B003357,Savings,2016-06-27,Active
B003357,CD,2011-03-19,Active
B003357,Investment Account,2018-09-18,Active
B003358,Checking,2020-03-03,Active
B003358,Savings,2019-12-14,Active
B003358,Mortgage,2020-03-24,Active
B003358,Auto Loan,2022-04-04,Active
B003358,Credit Card,2022-02-17,Active
B003359,Checking,2022-05-05,Active
B003359,Savings,2023-01-11,Active
B003359,Credit Card,2022-10-17,Active
B003360,Checking,2012-12-22,Active
B003360,Savings,2015-04-08,Active
B003360,Money Market,2020-04-04,Active
B003360,Mortgage,2015-09-27,Active
B003360,Credit Card,2020-07-13,Active
B003361,Checking,2023-04-26,Active
